lectureId,courseCode,roomName,buildingName,start,end,capacity,expectedGroupSize,occupancy,status
1199188,BMMEYFC-SM_2025,L0.02,Building 1,2025-09-24 15:00:00,2025-09-24 16:45:00,253,296.0,287.0,Completed
1116046,FW-BA2202_2025,L0.01,Building 1,2025-09-24 16:00:00,2025-09-24 17:45:00,217,210.0,59.0,Completed
1152695,FSWP4029K_2025,CB-5,Building 2,2025-09-24 17:00:00,2025-09-24 20:00:00,308,190.0,18.0,Completed
1193874,,CB-1,Building 2,2025-09-24 17:00:00,2025-09-24 22:00:00,482,,342.0,Completed
964241,CM0004_2025,CB-4,Building 2,2025-09-25 09:00:00,2025-09-25 10:45:00,118,100.0,49.0,Completed
964271,FEB43010_2025,M1-17,Building 3,2025-09-25 09:00:00,2025-09-25 10:45:00,145,145.0,21.0,Completed
964273,FEB53107M_2025,CB-2,Building 2,2025-09-25 09:00:00,2025-09-25 10:45:00,118,100.0,38.0,Completed
964274,FEB53108_2025,L0.01,Building 1,2025-09-25 09:00:00,2025-09-25 10:45:00,217,200.0,14.0,Completed
964275,FEM11015_2025,L0.04,Building 1,2025-09-25 09:00:00,2025-09-25 10:45:00,226,220.0,143.0,Completed
964276,FEM11087_2025,L0.02,Building 1,2025-09-25 09:00:00,2025-09-25 10:45:00,253,260.0,105.0,Completed
1106751,BM01MM_2025,CB-5,Building 2,2025-09-25 09:00:00,2025-09-25 11:45:00,308,251.0,152.0,Completed
1107183,BM01BIM_2025,L0.03,Building 1,2025-09-25 09:00:00,2025-09-25 11:45:00,256,250.0,92.0,Completed
1155425,ESSB-E1010_2025,CB-1,Building 2,2025-09-25 09:00:00,2025-09-25 10:45:00,482,350.0,253.0,Completed
1157190,BM12FI_2025,CT-1,Building 2,2025-09-25 09:00:00,2025-09-25 11:45:00,139,135.0,81.0,Completed
964371,FEB53107M_2025,CB-2,Building 2,2025-09-25 11:00:00,2025-09-25 12:45:00,118,100.0,40.0,Completed
964375,FEM21011_2025,CB-1,Building 2,2025-09-25 11:00:00,2025-09-25 12:45:00,482,200.0,64.0,Completed
1088071,FEM11220_2025,L0.04,Building 1,2025-09-25 11:00:00,2025-09-25 12:45:00,226,100.0,23.0,Completed
1098391,ESSB-BC2010_2025,M1-19,Building 3,2025-09-25 11:00:00,2025-09-25 12:45:00,145,145.0,87.0,Completed
1098392,ESSB-BC2010_2025,M1-17,Building 3,2025-09-25 11:00:00,2025-09-25 12:45:00,145,145.0,56.0,Completed
1106814,BM01AFM_2025,L0.02,Building 1,2025-09-25 11:00:00,2025-09-25 12:45:00,253,250.0,104.0,Completed
1114336,RMIN03_2025,CB-4,Building 2,2025-09-25 11:00:00,2025-09-25 14:45:00,118,118.0,71.0,Completed
1121251,RS112_2025,L0.01,Building 1,2025-09-25 11:00:00,2025-09-25 12:45:00,217,100.0,97.0,Completed
963839,FEM11016_2025,CT-1,Building 2,2025-09-25 12:00:00,2025-09-25 14:45:00,139,85.0,91.0,Completed
964376,GW101K_2025,L0.03,Building 1,2025-09-25 12:00:00,2025-09-25 12:45:00,256,210.0,96.0,Completed
1157191,BM12FI_2025,CB-5,Building 2,2025-09-25 12:00:00,2025-09-25 14:45:00,308,135.0,71.0,Completed
964074,FEM21047_2025,CB-2,Building 2,2025-09-25 13:00:00,2025-09-25 14:45:00,118,60.0,45.0,Completed
964448,FEB53108_2025,L0.03,Building 1,2025-09-25 13:00:00,2025-09-25 14:45:00,256,200.0,11.0,Completed
964452,FEM21045_2025,L0.02,Building 1,2025-09-25 13:00:00,2025-09-25 14:45:00,253,240.0,52.0,Completed
964470,CC4115_2025,L0.04,Building 1,2025-09-25 13:00:00,2025-09-25 15:45:00,226,85.0,62.0,Completed
1091605,BK1204_2025,M1-17,Building 3,2025-09-25 13:00:00,2025-09-25 14:45:00,145,80.0,19.0,Completed
1106768,BM02MM_2025,CB-1,Building 2,2025-09-25 13:00:00,2025-09-25 15:45:00,482,275.0,134.0,Completed
1115950,FW-BA2001_2025,M1-19,Building 3,2025-09-25 14:00:00,2025-09-25 15:45:00,145,80.0,42.0,Completed
964529,FEB53120_2025,CB-2,Building 2,2025-09-25 15:00:00,2025-09-25 16:45:00,118,100.0,28.0,Completed
964530,FEM11008_2025,L0.02,Building 1,2025-09-25 15:00:00,2025-09-25 16:45:00,253,280.0,49.0,Completed
1072211,BMRM1SCM_2025,L0.03,Building 1,2025-09-25 15:00:00,2025-09-25 17:45:00,256,154.0,116.0,Completed
1091617,BK1204_2025,CB-4,Building 2,2025-09-25 15:00:00,2025-09-25 16:45:00,118,80.0,30.0,Completed
1117978,B3MIN1022_2025,CB-5,Building 2,2025-09-25 15:00:00,2025-09-25 16:45:00,308,100.0,125.0,Completed
1157192,BM12FI_2025,CT-1,Building 2,2025-09-25 15:00:00,2025-09-25 17:45:00,139,135.0,60.0,Completed
1039463,BM23MIM_2025,M1-19,Building 3,2025-09-25 16:00:00,2025-09-25 18:45:00,145,130.0,51.0,Completed
1191071,,L0.04,Building 1,2025-09-25 16:00:00,2025-09-25 19:00:00,226,,28.0,Completed
1205553,,M1-17,Building 3,2025-09-25 16:00:00,2025-09-25 17:30:00,145,,5.0,Completed
1198703,,L0.01,Building 1,2025-09-25 16:45:00,2025-09-25 19:00:00,217,,77.0,Completed
963883,FEM11090_2025,CB-4,Building 2,2025-09-25 17:00:00,2025-09-25 18:45:00,118,118.0,76.0,Completed
964222,FW-BA1102_2025,CB-5,Building 2,2025-09-25 17:00:00,2025-09-25 18:45:00,308,275.0,150.0,Completed
964563,FEB21017X_2025,CB-2,Building 2,2025-09-25 17:00:00,2025-09-25 18:45:00,118,100.0,12.0,Completed
964534,GW4567M_2025,L0.04,Building 1,2025-09-26 09:00:00,2025-09-26 10:45:00,226,220.0,93.0,Completed
964593,FEB21017_2025,CB-1,Building 2,2025-09-26 09:00:00,2025-09-26 10:45:00,482,400.0,121.0,Completed
964594,FEB21018X_2025,CB-5,Building 2,2025-09-26 09:00:00,2025-09-26 10:45:00,308,300.0,51.0,Completed
964600,FEM11118_2025,CB-2,Building 2,2025-09-26 09:00:00,2025-09-26 10:45:00,118,118.0,85.0,Completed
1071975,BM22MIM-P_2025,M1-17,Building 3,2025-09-26 09:00:00,2025-09-26 11:45:00,145,100.0,37.0,Completed
1106882,BM05AFM_2025,L0.02,Building 1,2025-09-26 09:00:00,2025-09-26 11:45:00,253,250.0,108.0,Completed
1107225,BM02BIM_2025,L0.03,Building 1,2025-09-26 09:00:00,2025-09-26 11:45:00,256,250.0,85.0,Completed
1128935,EUC-ACC106_2025,L0.01,Building 1,2025-09-26 09:00:00,2025-09-26 10:45:00,217,220.0,91.0,Completed
1191137,BK2103_2025,M1-19,Building 3,2025-09-26 09:00:00,2025-09-26 10:45:00,145,100.0,45.0,Completed
1192638,RMIN09_2025,CT-1,Building 2,2025-09-26 09:00:00,2025-09-26 10:45:00,139,85.0,31.0,Completed
964636,CC1001_2025,CT-1,Building 2,2025-09-26 11:00:00,2025-09-26 12:45:00,139,135.0,51.0,Completed
964656,FEB21017_2025,CB-1,Building 2,2025-09-26 11:00:00,2025-09-26 12:45:00,482,400.0,66.0,Completed
964664,FEM11118_2025,CB-2,Building 2,2025-09-26 11:00:00,2025-09-26 12:45:00,118,118.0,95.0,Completed
964667,GW4002MD_2025,L0.04,Building 1,2025-09-26 11:00:00,2025-09-26 12:45:00,226,240.0,159.0,Completed
1091626,BK1204_2025,CB-4,Building 2,2025-09-26 11:00:00,2025-09-26 12:45:00,118,80.0,22.0,Completed
1118007,B3MIN1055_2025,L0.01,Building 1,2025-09-26 11:00:00,2025-09-26 12:45:00,217,100.0,46.0,Completed
1161596,RMIN09_2025,M1-19,Building 3,2025-09-26 11:00:00,2025-09-26 12:45:00,145,120.0,39.0,Completed
1047828,ESSB-S1020_2025,M1-17,Building 3,2025-09-26 12:00:00,2025-09-26 14:45:00,145,145.0,82.0,Completed
964718,FEB21011S_2025,L0.01,Building 1,2025-09-26 13:00:00,2025-09-26 14:45:00,217,200.0,23.0,Completed
964719,FEB21017X_2025,CB-5,Building 2,2025-09-26 13:00:00,2025-09-26 14:45:00,308,300.0,81.0,Completed
964720,FEB21018_2025,CB-1,Building 2,2025-09-26 13:00:00,2025-09-26 14:45:00,482,400.0,111.0,Completed
1038443,RD218_2025,L0.04,Building 1,2025-09-26 13:00:00,2025-09-26 14:45:00,226,200.0,61.0,Completed
1038477,RFD216_2025,L0.02,Building 1,2025-09-26 13:00:00,2025-09-26 14:45:00,253,250.0,13.0,Completed
1092287,BT1204_2025,M1-19,Building 3,2025-09-26 13:00:00,2025-09-26 14:45:00,145,80.0,49.0,Completed
1106286,BM23MIM-P_2025,CB-2,Building 2,2025-09-26 13:00:00,2025-09-26 15:45:00,118,100.0,33.0,Completed
1114446,B3MIN1056_2025,CB-4,Building 2,2025-09-26 13:00:00,2025-09-26 15:45:00,118,100.0,32.0,Completed
1119572,BPN1102_2025,L0.03,Building 1,2025-09-26 13:00:00,2025-09-26 14:45:00,256,200.0,121.0,Completed
1127662,BM06POC_2025,CT-1,Building 2,2025-09-26 13:00:00,2025-09-26 14:45:00,139,120.0,30.0,Completed
1232571,BM06POC_2025,CT-1,Building 2,2025-09-26 14:45:00,2025-09-26 15:45:00,139,120.0,2.0,Completed
964599,FEM11059_2025,L0.03,Building 1,2025-09-26 15:00:00,2025-09-26 16:45:00,256,170.0,58.0,Completed
964793,FEB21018_2025,CB-1,Building 2,2025-09-26 15:00:00,2025-09-26 16:45:00,482,400.0,6.0,Completed
1019140,,L0.01,Building 1,2025-09-26 15:00:00,2025-09-26 18:45:00,217,,150.0,Completed
1092297,BT1204_2025,M1-19,Building 3,2025-09-26 15:00:00,2025-09-26 16:45:00,145,80.0,51.0,Completed
1038460,RD214_2025,L0.02,Building 1,2025-09-26 15:15:00,2025-09-26 17:00:00,253,253.0,45.0,Completed
1038494,RFD214_2025,L0.04,Building 1,2025-09-26 15:15:00,2025-09-26 17:00:00,226,217.0,31.0,Completed
964785,FEM11090_2025,CB-2,Building 2,2025-09-26 17:00:00,2025-09-26 18:45:00,118,100.0,36.0,Completed
964817,CM1015_2025,CB-5,Building 2,2025-09-29 09:00:00,2025-09-29 10:45:00,308,300.0,122.0,Completed
964826,FEM11087_2025,CB-1,Building 2,2025-09-29 09:00:00,2025-09-29 10:45:00,482,260.0,106.0,Completed
964924,CH2216_2025,CT-1,Building 2,2025-09-29 09:00:00,2025-09-29 10:45:00,139,140.0,17.0,Completed
965007,FEB22002_2025,L0.01,Building 1,2025-09-29 09:00:00,2025-09-29 10:45:00,217,200.0,63.0,Completed
965213,FEB13048_2025,CB-2,Building 2,2025-09-29 09:00:00,2025-09-29 11:45:00,118,115.0,12.0,Completed
1061000,ESSB-PE2010_2025,L0.02,Building 1,2025-09-29 09:00:00,2025-09-29 10:45:00,253,250.0,91.0,Completed
1072161,BM01SCM_2025,M1-17,Building 3,2025-09-29 09:00:00,2025-09-29 10:45:00,145,154.0,90.0,Completed
1100077,ESSB-S2010_2025,L0.04,Building 1,2025-09-29 09:00:00,2025-09-29 10:45:00,226,72.0,49.0,Completed
1107179,BM01BIM_2025,L0.03,Building 1,2025-09-29 09:00:00,2025-09-29 11:45:00,256,250.0,107.0,Completed
1111439,BMSE03_2025,M1-19,Building 3,2025-09-29 09:00:00,2025-09-29 11:45:00,145,130.0,104.0,Completed
964876,FEB21017_2025,CB-1,Building 2,2025-09-29 11:00:00,2025-09-29 12:45:00,482,400.0,195.0,Completed
964877,FEB21018X_2025,CB-5,Building 2,2025-09-29 11:00:00,2025-09-29 12:45:00,308,300.0,136.0,Completed
964878,FEB22002X_2025,M1-17,Building 3,2025-09-29 11:00:00,2025-09-29 12:45:00,145,145.0,44.0,Completed
964879,FEB22003_2025,L0.04,Building 1,2025-09-29 11:00:00,2025-09-29 12:45:00,226,225.0,85.0,Completed
965102,FEM21005_2025,CB-4,Building 2,2025-09-29 11:00:00,2025-09-29 13:45:00,118,110.0,39.0,Completed
1098390,ESSB-BC2010_2025,L0.02,Building 1,2025-09-29 11:00:00,2025-09-29 12:45:00,253,240.0,94.0,Completed
1103454,ESSB-E3MIN01_2025,L0.01,Building 1,2025-09-29 11:00:00,2025-09-29 12:45:00,217,190.0,86.0,Completed
1202884,FC6000_2025,M1-19,Building 3,2025-09-29 12:00:00,2025-09-29 12:45:00,145,145.0,5.0,Completed
964823,FEB21017X_2025,L0.03,Building 1,2025-09-29 13:00:00,2025-09-29 14:45:00,256,300.0,152.0,Completed
964886,GW101K_2025,L0.04,Building 1,2025-09-29 13:00:00,2025-09-29 14:45:00,226,210.0,140.0,Completed
964939,FEB21018_2025,CB-1,Building 2,2025-09-29 13:00:00,2025-09-29 14:45:00,482,400.0,178.0,Completed
964941,FEM11090_2025,CB-2,Building 2,2025-09-29 13:00:00,2025-09-29 14:45:00,118,118.0,85.0,Completed
964942,FEM11151_2025,M1-19,Building 3,2025-09-29 13:00:00,2025-09-29 14:45:00,145,145.0,27.0,Completed
1072437,ESSB-E2010_2025,CB-5,Building 2,2025-09-29 13:00:00,2025-09-29 14:45:00,308,300.0,151.0,Completed
1088072,FEM11220_2025,M1-17,Building 3,2025-09-29 13:00:00,2025-09-29 14:45:00,145,100.0,9.0,Completed
1107232,BM02BIM_2025,L0.02,Building 1,2025-09-29 13:00:00,2025-09-29 14:45:00,253,250.0,121.0,Completed
1113389,BM01BAM_2025,L0.01,Building 1,2025-09-29 13:00:00,2025-09-29 15:45:00,217,160.0,5.0,Completed
1114324,RMIN03_2025,CT-1,Building 2,2025-09-29 13:00:00,2025-09-29 14:45:00,139,120.0,40.0,Completed
964997,CC1008_2025,M1-19,Building 3,2025-09-29 15:00:00,2025-09-29 16:45:00,145,144.0,45.0,Completed
965008,FEB22003X_2025,CT-1,Building 2,2025-09-29 15:00:00,2025-09-29 16:45:00,139,135.0,31.0,Completed
965022,CM2001_2025,CB-1,Building 2,2025-09-29 15:00:00,2025-09-29 17:45:00,482,312.0,173.0,Completed
965027,FEM21026_2025,L0.02,Building 1,2025-09-29 15:00:00,2025-09-29 17:45:00,253,210.0,74.0,Completed
1072205,BMRM1SCM_2025,L0.04,Building 1,2025-09-29 15:00:00,2025-09-29 17:45:00,226,154.0,121.0,Completed
1129869,ESSB-BM2020_2025,CB-5,Building 2,2025-09-29 15:00:00,2025-09-29 16:45:00,308,160.0,9.0,Completed
1187098,FEB53113_2025,CB-4,Building 2,2025-09-29 15:00:00,2025-09-29 16:45:00,118,100.0,39.0,Completed
1191138,BK2103_2025,L0.03,Building 1,2025-09-29 15:00:00,2025-09-29 17:45:00,256,100.0,75.0,Completed
1200405,CH2201_2025,CB-2,Building 2,2025-09-29 15:00:00,2025-09-29 16:45:00,118,100.0,38.0,Completed
1115446,BM03MI_2025,M1-17,Building 3,2025-09-29 16:00:00,2025-09-29 17:45:00,145,150.0,45.0,Completed
964816,CC2005_2025,CT-1,Building 2,2025-09-29 17:00:00,2025-09-29 18:45:00,139,139.0,1.0,Completed
965048,FEB21011S_2025,L0.01,Building 1,2025-09-29 17:00:00,2025-09-29 18:45:00,217,200.0,24.0,Completed
965058,CM1002_2025,CB-1,Building 2,2025-09-30 09:00:00,2025-09-30 10:45:00,482,387.0,147.0,Completed
965069,FEB53108_2025,L0.01,Building 1,2025-09-30 09:00:00,2025-09-30 10:45:00,217,200.0,38.0,Completed
965110,FEM11006_2025,L0.03,Building 1,2025-09-30 09:00:00,2025-09-30 12:45:00,256,300.0,137.0,Completed
965144,FEM21011_2025,L0.04,Building 1,2025-09-30 09:00:00,2025-09-30 10:45:00,226,200.0,89.0,Completed
1045477,ESSB-BC1020_2025,CB-5,Building 2,2025-09-30 09:00:00,2025-09-30 10:45:00,308,280.0,149.0,Completed
1060998,ESSB-PE2010_2025,M1-19,Building 3,2025-09-30 09:00:00,2025-09-30 10:45:00,145,150.0,66.0,Completed
1072158,BM01SCM_2025,M1-17,Building 3,2025-09-30 09:00:00,2025-09-30 10:45:00,145,154.0,102.0,Completed
1106757,BM01MM_2025,L0.02,Building 1,2025-09-30 09:00:00,2025-09-30 11:45:00,253,251.0,173.0,Completed
1198934,BM04GBS_2025,CB-4,Building 2,2025-09-30 09:00:00,2025-09-30 10:45:00,118,100.0,3.0,Completed
1258870,,CB-4,Building 2,2025-09-30 09:00:00,2025-09-30 10:45:00,118,,3.0,Completed
1088383,ESSB-B3MIN01_2025,CB-2,Building 2,2025-09-30 10:30:00,2025-09-30 12:45:00,118,88.0,60.0,Completed
965126,CM4305_2025,CB-4,Building 2,2025-09-30 11:00:00,2025-09-30 12:45:00,118,120.0,44.0,Completed
965137,FEB21017_2025,CB-1,Building 2,2025-09-30 11:00:00,2025-09-30 12:45:00,482,400.0,193.0,Completed
965138,FEB21018X_2025,CB-5,Building 2,2025-09-30 11:00:00,2025-09-30 12:45:00,308,300.0,128.0,Completed
965139,FEB22002X_2025,M1-17,Building 3,2025-09-30 11:00:00,2025-09-30 12:45:00,145,145.0,72.0,Completed
965152,GW4567M_2025,L0.04,Building 1,2025-09-30 11:00:00,2025-09-30 12:45:00,226,220.0,99.0,Completed
965178,GW101K_2025,L0.01,Building 1,2025-09-30 11:00:00,2025-09-30 12:45:00,217,210.0,111.0,Completed
965202,FEM11150_2025,M1-19,Building 3,2025-09-30 11:00:00,2025-09-30 12:45:00,145,145.0,93.0,Completed
1080525,BM02GBS_2025,CT-1,Building 2,2025-09-30 11:00:00,2025-09-30 12:45:00,139,105.0,70.0,Completed
964825,FEB53113_2025,CB-4,Building 2,2025-09-30 13:00:00,2025-09-30 14:45:00,118,100.0,37.0,Completed
965066,FEB21017X_2025,CB-5,Building 2,2025-09-30 13:00:00,2025-09-30 14:45:00,308,300.0,152.0,Completed
965067,FEB22002_2025,L0.01,Building 1,2025-09-30 13:00:00,2025-09-30 14:45:00,217,200.0,56.0,Completed
965197,FEB21018_2025,CB-1,Building 2,2025-09-30 13:00:00,2025-09-30 14:45:00,482,400.0,176.0,Completed
965198,FEB22003X_2025,CT-1,Building 2,2025-09-30 13:00:00,2025-09-30 14:45:00,139,135.0,104.0,Completed
965201,FEM11090_2025,CB-2,Building 2,2025-09-30 13:00:00,2025-09-30 14:45:00,118,118.0,86.0,Completed
965206,GW4567M_2025,L0.04,Building 1,2025-09-30 13:00:00,2025-09-30 14:45:00,226,220.0,94.0,Completed
1046268,ESSB-C1010_2025,M1-19,Building 3,2025-09-30 13:00:00,2025-09-30 14:45:00,145,145.0,106.0,Completed
1047827,ESSB-S1020_2025,M1-17,Building 3,2025-09-30 13:00:00,2025-09-30 14:45:00,145,145.0,84.0,Completed
1106809,BM01AFM_2025,L0.03,Building 1,2025-09-30 13:00:00,2025-09-30 14:45:00,256,250.0,120.0,Completed
1134746,ESSB-E4010_2025,L0.02,Building 1,2025-09-30 13:00:00,2025-09-30 14:45:00,253,190.0,99.0,Completed
965193,FEB12001X_2025,CB-1,Building 2,2025-09-30 15:00:00,2025-09-30 16:45:00,482,550.0,198.0,Completed
965247,FEB22012_2025,CB-5,Building 2,2025-09-30 15:00:00,2025-09-30 16:45:00,308,300.0,18.0,Completed
965248,FEB53120_2025,CB-2,Building 2,2025-09-30 15:00:00,2025-09-30 16:45:00,118,100.0,52.0,Completed
965249,FEM11106_2025,CB-4,Building 2,2025-09-30 15:00:00,2025-09-30 16:45:00,118,118.0,36.0,Completed
965259,CC2007_2025,M1-17,Building 3,2025-09-30 15:00:00,2025-09-30 17:45:00,145,145.0,6.0,Completed
1019141,,L0.01,Building 1,2025-09-30 15:00:00,2025-09-30 18:45:00,217,,171.0,Completed
1106875,BM05AFM_2025,L0.02,Building 1,2025-09-30 15:00:00,2025-09-30 17:45:00,253,250.0,116.0,Completed
1115465,BM12MI_2025,M1-19,Building 3,2025-09-30 15:00:00,2025-09-30 16:45:00,145,150.0,65.0,Completed
1134747,ESSB-E4010_2025,L0.04,Building 1,2025-09-30 15:00:00,2025-09-30 16:45:00,226,190.0,101.0,Completed
965031,FW-BA1102_2025,L0.03,Building 1,2025-09-30 16:00:00,2025-09-30 17:45:00,256,275.0,111.0,Completed
965267,RF47_2025,CT-1,Building 2,2025-09-30 16:00:00,2025-09-30 18:45:00,139,120.0,116.0,Completed
965140,FEB22003_2025,L0.04,Building 1,2025-09-30 17:00:00,2025-09-30 18:45:00,226,225.0,48.0,Completed
965200,FEM11008_2025,CB-1,Building 2,2025-09-30 17:00:00,2025-09-30 18:45:00,482,280.0,58.0,Completed
1115475,BMMTMI1_2025,M1-19,Building 3,2025-09-30 17:00:00,2025-09-30 18:45:00,145,150.0,72.0,Completed
965250,FEM11118_2025,CB-1,Building 2,2025-10-01 09:00:00,2025-10-01 10:45:00,482,308.0,107.0,Completed
965308,FEM11059_2025,L0.01,Building 1,2025-10-01 09:00:00,2025-10-01 10:45:00,217,170.0,72.0,Completed
965322,FEM11020_2025,M1-17,Building 3,2025-10-01 09:00:00,2025-10-01 11:45:00,145,125.0,42.0,Completed
1107379,BM06BIM_2025,CB-5,Building 2,2025-10-01 09:00:00,2025-10-01 11:45:00,308,250.0,32.0,Completed
1128926,EUC-ACC112_2025,L0.03,Building 1,2025-10-01 09:00:00,2025-10-01 10:45:00,256,220.0,96.0,Completed
965309,FEM11149_2025,L0.02,Building 1,2025-10-01 11:00:00,2025-10-01 12:45:00,253,118.0,2.0,Completed
965375,GW205K_2025,L0.01,Building 1,2025-10-01 11:00:00,2025-10-01 12:45:00,217,180.0,94.0,Completed
965441,FEM11199_2025,L0.04,Building 1,2025-10-01 11:00:00,2025-10-01 13:45:00,226,250.0,126.0,Completed
1038435,RR218_2025,CB-1,Building 2,2025-10-01 11:00:00,2025-10-01 12:45:00,482,420.0,223.0,Completed
1038503,RC211_2025,CT-1,Building 2,2025-10-01 11:00:00,2025-10-01 12:45:00,139,120.0,62.0,Completed
1114035,RMIN10_2025,CB-2,Building 2,2025-10-01 11:00:00,2025-10-01 12:45:00,118,100.0,57.0,Completed
965437,CM4301_2025,CT-1,Building 2,2025-10-01 13:00:00,2025-10-01 14:45:00,139,120.0,53.0,Completed
965440,FEM11115_2025,L0.02,Building 1,2025-10-01 13:00:00,2025-10-01 15:45:00,253,200.0,40.0,Completed
966586,CC4107_2025,L0.01,Building 1,2025-10-01 13:00:00,2025-10-01 15:45:00,217,90.0,104.0,Completed
1039408,BM22MIM_2025,M1-17,Building 3,2025-10-01 13:00:00,2025-10-01 16:45:00,145,130.0,61.0,Completed
1086532,B3MIN1009_2025,CB-4,Building 2,2025-10-01 13:00:00,2025-10-01 14:45:00,118,100.0,22.0,Completed
1113434,BM03BAM_2025,CB-5,Building 2,2025-10-01 13:00:00,2025-10-01 16:45:00,308,200.0,89.0,Completed
1200222,RESL-VERGADE_2025,CB-2,Building 2,2025-10-01 13:00:00,2025-10-01 14:15:00,118,70.0,165.0,Completed
965761,FEB53120_2025,CB-2,Building 2,2025-10-01 15:00:00,2025-10-01 16:45:00,118,100.0,14.0,Completed
1038282,RC111_2025,CT-1,Building 2,2025-10-01 15:00:00,2025-10-01 16:45:00,139,130.0,83.0,Completed
1038452,RR214_2025,CB-1,Building 2,2025-10-01 15:00:00,2025-10-01 16:45:00,482,420.0,186.0,Completed
1038487,RF214_2025,CB-4,Building 2,2025-10-01 15:00:00,2025-10-01 16:45:00,118,118.0,32.0,Completed
1115449,BM03MI_2025,M1-19,Building 3,2025-10-01 15:00:00,2025-10-01 16:45:00,145,145.0,62.0,Completed
965496,FEM11015_2025,L0.02,Building 1,2025-10-02 09:00:00,2025-10-02 10:45:00,253,220.0,145.0,Completed
965513,CM0004_2025,CB-4,Building 2,2025-10-02 09:00:00,2025-10-02 10:45:00,118,100.0,48.0,Completed
965544,FEB43010_2025,M1-17,Building 3,2025-10-02 09:00:00,2025-10-02 10:45:00,145,145.0,15.0,Completed
965636,FEM21011_2025,L0.04,Building 1,2025-10-02 09:00:00,2025-10-02 10:45:00,226,200.0,51.0,Completed
1072193,BM02SCM_2025,L0.01,Building 1,2025-10-02 09:00:00,2025-10-02 10:45:00,217,154.0,70.0,Completed
1106752,BM01MM_2025,CB-5,Building 2,2025-10-02 09:00:00,2025-10-02 11:45:00,308,251.0,168.0,Completed
1155479,ESSB-E1010_2025,CB-1,Building 2,2025-10-02 09:00:00,2025-10-02 10:45:00,482,350.0,268.0,Completed
1200619,B3MIN1022_2025,CB-2,Building 2,2025-10-02 09:00:00,2025-10-02 10:45:00,118,100.0,80.0,Completed
1190288,,CT-1,Building 2,2025-10-02 10:00:00,2025-10-02 12:45:00,139,,4.0,Completed
965630,FEB53107M_2025,CB-2,Building 2,2025-10-02 11:00:00,2025-10-02 12:45:00,118,100.0,42.0,Completed
965651,FEM41002_2025,CB-4,Building 2,2025-10-02 11:00:00,2025-10-02 12:45:00,118,60.0,20.0,Completed
966782,FEM11015_2025,L0.01,Building 1,2025-10-02 11:00:00,2025-10-02 12:45:00,217,220.0,137.0,Completed
1098388,ESSB-BC2010_2025,M1-19,Building 3,2025-10-02 11:00:00,2025-10-02 12:45:00,145,145.0,93.0,Completed
1098389,ESSB-BC2010_2025,M1-17,Building 3,2025-10-02 11:00:00,2025-10-02 12:45:00,145,145.0,60.0,Completed
1105341,BMTTSCM_2025,L0.04,Building 1,2025-10-02 11:00:00,2025-10-02 12:45:00,226,200.0,111.0,Completed
1106815,BM01AFM_2025,L0.02,Building 1,2025-10-02 11:00:00,2025-10-02 12:45:00,253,250.0,96.0,Completed
1157312,BM15FI_2025,CB-1,Building 2,2025-10-02 11:00:00,2025-10-02 14:45:00,482,400.0,75.0,Completed
965638,GW101K_2025,CB-5,Building 2,2025-10-02 12:00:00,2025-10-02 12:45:00,308,210.0,97.0,Completed
1201333,FEM21011_2025,L0.03,Building 1,2025-10-02 12:00:00,2025-10-02 12:45:00,256,200.0,69.0,Completed
965695,FEM11150_2025,M1-17,Building 3,2025-10-02 13:00:00,2025-10-02 14:45:00,145,145.0,55.0,Completed
965699,FEM21045_2025,L0.02,Building 1,2025-10-02 13:00:00,2025-10-02 14:45:00,253,240.0,59.0,Completed
965719,CC4115_2025,CB-2,Building 2,2025-10-02 13:00:00,2025-10-02 15:45:00,118,85.0,70.0,Completed
1088382,ESSB-B3MIN01_2025,CB-4,Building 2,2025-10-02 13:00:00,2025-10-02 14:45:00,118,88.0,54.0,Completed
1106769,BM02MM_2025,CB-5,Building 2,2025-10-02 13:00:00,2025-10-02 15:45:00,308,275.0,98.0,Completed
1114330,B3MIN1015_2025,CT-1,Building 2,2025-10-02 13:00:00,2025-10-02 15:45:00,139,100.0,41.0,Completed
1186549,FEM11015_2025,L0.03,Building 1,2025-10-02 13:00:00,2025-10-02 14:45:00,256,220.0,143.0,Completed
1115949,FW-BA2001_2025,M1-19,Building 3,2025-10-02 14:00:00,2025-10-02 15:45:00,145,80.0,46.0,Completed
965493,CM4101_2025,L0.02,Building 1,2025-10-02 15:00:00,2025-10-02 17:45:00,253,125.0,67.0,Completed
965762,FEM11008_2025,L0.03,Building 1,2025-10-02 15:00:00,2025-10-02 16:45:00,256,280.0,52.0,Completed
1072212,BMRM1SCM_2025,L0.01,Building 1,2025-10-02 15:00:00,2025-10-02 17:45:00,217,154.0,121.0,Completed
1190275,,CB-1,Building 2,2025-10-02 15:00:00,2025-10-02 17:00:00,482,,172.0,Completed
1039464,BM23MIM_2025,M1-19,Building 3,2025-10-02 16:00:00,2025-10-02 18:45:00,145,130.0,53.0,Completed
1190285,,CB-5,Building 2,2025-10-02 16:00:00,2025-10-02 17:00:00,308,,138.0,Completed
1190286,,CB-2,Building 2,2025-10-02 16:00:00,2025-10-02 17:00:00,118,,12.0,Completed
1190290,,CT-1,Building 2,2025-10-02 16:00:00,2025-10-02 17:00:00,139,,1.0,Completed
